,Unnamed: 0,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Postcode,Regionname,Propertycount,Distance,CouncilArea,Avg_room_num,Rel_room_num,lat_long,lat,lng
220,277,Glen Waverley,28 Edith St,7,h,1716000.0,S,Harcourts,2017-04-01,3150,Eastern Metropolitan,15321,16.7,Monash City Council,3.466830466830467,2.0191353649893693,"{'lat': 39.7625539, 'lng': -84.2424297}",39.7625539,-84.2424297
221,278,Glen Waverley,40 Fraser St,5,h,1100000.0,PI,Roger,2017-04-01,3150,Eastern Metropolitan,15321,16.7,Monash City Council,3.466830466830467,1.4422395464209778,,0.0,0.0
222,279,Glen Waverley,6 Harvie St,4,h,1467000.0,S,Harcourts,2017-04-01,3150,Eastern Metropolitan,15321,16.7,Monash City Council,3.466830466830467,1.1537916371367825,"{'lat': 37.5463949, 'lng': -77.459017}",37.5463949,-77.459017
223,280,Glen Waverley,24 Pepperell Av,3,h,1600000.0,PI,Fletchers,2017-04-01,3150,Eastern Metropolitan,15321,16.7,Monash City Council,3.466830466830467,0.8653437278525867,"{'lat': 35.9422372, 'lng': -115.0780941}",35.9422372,-115.0780941
224,281,Glen Waverley,43 Ranfurlie Dr,4,h,1311000.0,S,Ray,2017-04-01,3150,Eastern Metropolitan,15321,16.7,Monash City Council,3.466830466830467,1.1537916371367825,"{'lat': -37.894794, 'lng': 145.168943}",-37.894794,145.168943
225,283,Glenroy,69A Maude Av,3,t,582000.0,S,Eview,2017-04-01,3046,Northern Metropolitan,8870,11.2,Moreland City Council,2.738785232235014,1.0953761414697782,"{'lat': -37.7005483, 'lng': 144.9352968}",-37.7005483,144.9352968
226,284,Gowanbrae,29 Balerno Cir,3,h,536000.0,S,Nelson,2017-04-01,3043,Western Metropolitan,1071,12.9,Moreland City Council,2.738785232235014,1.0953761414697782,"{'lat': -37.709005, 'lng': 144.8955888}",-37.709005,144.8955888
227,285,Gowanbrae,140 Gowanbrae Dr,3,h,696000.0,S,Jellis,2017-04-01,3043,Western Metropolitan,1071,12.9,Moreland City Council,2.738785232235014,1.0953761414697782,"{'lat': -37.7042664, 'lng': 144.8976328}",-37.7042664,144.8976328
228,286,Greensborough,2 Akima Cl,3,h,757000.0,S,Darren,2017-04-01,3088,Northern Metropolitan,8524,16.1,Banyule City Council,3.1705720192970364,0.9462014998369744,"{'lat': -37.6892626, 'lng': 145.1021318}",-37.6892626,145.1021318
229,287,Greensborough,49 Albion Cr,4,h,860000.0,PI,Ray,2017-04-01,3088,Northern Metropolitan,8524,16.1,Banyule City Council,3.1705720192970364,1.2616019997826324,"{'lat': -37.696145, 'lng': 145.1214}",-37.696145,145.1214
230,288,Greensborough,12 Armstrong St,3,h,768000.0,S,Fletchers,2017-04-01,3088,Northern Metropolitan,8524,16.1,Banyule City Council,3.1705720192970364,0.9462014998369744,,0.0,0.0
231,289,Greensborough,109 Delta Rd,4,h,812000.0,S,Barry,2017-04-01,3088,Northern Metropolitan,8524,16.1,Banyule City Council,3.1705720192970364,1.2616019997826324,"{'lat': 41.57354, 'lng': -84.0082692}",41.57354,-84.0082692
232,290,Greensborough,207 Hickling Av,3,h,782000.0,S,Buckingham,2017-04-01,3088,Northern Metropolitan,8524,16.1,Banyule City Council,3.1705720192970364,0.9462014998369744,"{'lat': -37.717715, 'lng': 145.1088116}",-37.717715,145.1088116
233,291,Greensborough,30 Kempston St,3,h,725000.0,S,Ray,2017-04-01,3088,Northern Metropolitan,8524,16.1,Banyule City Council,3.1705720192970364,0.9462014998369744,"{'lat': -37.699906, 'lng': 145.092685}",-37.699906,145.092685
234,292,Greensborough,2/18 Lorimer St,4,h,680000.0,S,Barry,2017-04-01,3088,Northern Metropolitan,8524,16.1,Banyule City Council,3.1705720192970364,1.2616019997826324,"{'lat': 40.7005246, 'lng': -73.95320749999999}",40.7005246,-73.95320749999999
235,293,Greensborough,13 Ridge Rd,3,h,882000.0,S,Darren,2017-04-01,3088,Northern Metropolitan,8524,16.1,Banyule City Council,3.1705720192970364,0.9462014998369744,"{'lat': 41.1568621, 'lng': -74.77029379999999}",41.1568621,-74.77029379999999
236,295,Greenvale,2 Wichill Cl,4,h,632000.0,S,Jason,2017-04-01,3059,Northern Metropolitan,4864,20.4,Hume City Council,3.3864306784660765,1.181184668989547,"{'lat': -37.638827, 'lng': 144.886327}",-37.638827,144.886327
237,297,Hadfield,4 Knole St,4,h,812000.0,S,Barry,2017-04-01,3046,Northern Metropolitan,2606,11.2,Moreland City Council,2.738785232235014,1.4605015219597044,"{'lat': -37.715151, 'lng': 144.95075}",-37.715151,144.95075
238,298,Hadfield,15 Regent St,3,h,837000.0,S,Stockdale,2017-04-01,3046,Northern Metropolitan,2606,11.2,Moreland City Council,2.738785232235014,1.0953761414697782,"{'lat': 40.7664582, 'lng': -111.8896806}",40.7664582,-111.8896806
239,299,Hadfield,30 Tristan Ct,3,h,473000.0,SP,Nelson,2017-04-01,3046,Northern Metropolitan,2606,11.2,Moreland City Council,2.738785232235014,1.0953761414697782,"{'lat': 29.9796358, 'lng': -81.5249668}",29.9796358,-81.5249668
240,301,Hampton,21 Grout St,3,h,2288500.0,S,Hodges,2017-04-01,3188,Southern Metropolitan,5454,13.8,Bayside City Council,3.191983967935872,0.9398543445504772,"{'lat': -27.5603603, 'lng': 153.0729659}",-27.5603603,153.0729659
241,302,Hampton,307/427 Hampton St,2,u,750000.0,S,hockingstuart,2017-04-01,3188,Southern Metropolitan,5454,13.8,Bayside City Council,3.191983967935872,0.6265695630336514,"{'lat': 37.004752, 'lng': -76.3130207}",37.004752,-76.3130207
242,303,Hampton,2/2 Myrtle Rd,3,t,1510000.0,S,Buxton,2017-04-01,3188,Southern Metropolitan,5454,13.8,Bayside City Council,3.191983967935872,0.9398543445504772,"{'lat': 41.5933717, 'lng': -72.5136553}",41.5933717,-72.5136553
243,304,Hampton,229 Thomas St,3,h,1500000.0,PI,Nick,2017-04-01,3188,Southern Metropolitan,5454,13.8,Bayside City Council,3.191983967935872,0.9398543445504772,"{'lat': 38.8718111, 'lng': -77.1052996}",38.8718111,-77.1052996
244,305,Hawthorn,6/32 Berkeley St,3,u,855000.0,S,Jellis,2017-04-01,3122,Southern Metropolitan,11308,5.3,Boroondara City Council,3.1383502170767006,0.9559162593378216,"{'lat': 43.15007, 'lng': -77.5765289}",43.15007,-77.5765289
245,308,Hawthorn,5/35 Elphin Gr,2,u,490000.0,S,Jellis,2017-04-01,3122,Southern Metropolitan,11308,5.3,Boroondara City Council,3.1383502170767006,0.6372775062252144,"{'lat': -37.818722, 'lng': 145.042235}",-37.818722,145.042235
246,309,Hawthorn,1/472 Glenferrie Rd,2,u,620000.0,PI,hockingstuart,2017-04-01,3122,Southern Metropolitan,11308,5.3,Boroondara City Council,3.1383502170767006,0.6372775062252144,"{'lat': -37.83397, 'lng': 145.0335121}",-37.83397,145.0335121
247,310,Hawthorn,9/578 Glenferrie Rd,2,u,600000.0,S,Marshall,2017-04-01,3122,Southern Metropolitan,11308,5.3,Boroondara City Council,3.1383502170767006,0.6372775062252144,"{'lat': -37.8260147, 'lng': 145.0350838}",-37.8260147,145.0350838
248,312,Hawthorn,10/48 Oxley Rd,3,u,975000.0,S,Marshall,2017-04-01,3122,Southern Metropolitan,11308,5.3,Boroondara City Council,3.1383502170767006,0.9559162593378216,"{'lat': -37.8249755, 'lng': 145.0404233}",-37.8249755,145.0404233
249,314,Heidelberg,9/106 Brown St,2,u,655000.0,S,Miles,2017-04-01,3084,Eastern Metropolitan,2890,8.9,Banyule City Council,3.1705720192970364,0.6308009998913162,"{'lat': -37.751397, 'lng': 145.064707}",-37.751397,145.064707
250,315,Heidelberg,7 Kent Ct,4,h,1420000.0,S,Miles,2017-04-01,3084,Eastern Metropolitan,2890,8.9,Banyule City Council,3.1705720192970364,1.2616019997826324,"{'lat': 41.7277424, 'lng': -73.4743244}",41.7277424,-73.4743244
251,316,Heidelberg Heights,44 Marie Av,3,h,786000.0,S,Barry,2017-04-01,3081,Eastern Metropolitan,2947,8.8,Banyule City Council,3.1705720192970364,0.9462014998369744,"{'lat': 42.0145613, 'lng': -71.48489409999999}",42.0145613,-71.48489409999999
252,318,Heidelberg Heights,4 Spencer St,3,h,959000.0,S,Barry,2017-04-01,3081,Eastern Metropolitan,2947,8.8,Banyule City Council,3.1705720192970364,0.9462014998369744,,0.0,0.0
253,319,Heidelberg West,1 Mulberry Pde,3,h,720000.0,S,Fletchers,2017-04-01,3081,Eastern Metropolitan,2674,8.8,Banyule City Council,3.1705720192970364,0.9462014998369744,"{'lat': -37.747354, 'lng': 145.038829}",-37.747354,145.038829
254,321,Highett,2 Hazel Av,3,h,1322000.0,S,Buxton,2017-04-01,3190,Southern Metropolitan,4794,16.0,Bayside City Council,3.191983967935872,0.9398543445504772,"{'lat': 40.5653996, 'lng': -74.3560913}",40.5653996,-74.3560913
255,323,Hillside,5 Anastasia Ct,4,h,612500.0,S,Sweeney,2017-04-01,3037,Western Metropolitan,5556,18.0,Brimbank City Council,3.304779411764706,1.210368227834019,"{'lat': 29.5811082, 'lng': -81.1826303}",29.5811082,-81.1826303
256,324,Hillside,8 Honeysuckle Av,4,h,630000.0,SP,Prof.,2017-04-01,3037,Western Metropolitan,5556,18.0,Brimbank City Council,3.304779411764706,1.210368227834019,,0.0,0.0
257,325,Hoppers Crossing,98 Barber Dr,4,h,715000.0,S,Greg,2017-04-01,3029,Western Metropolitan,13830,18.4,Wyndham City Council,3.401213171577123,1.1760509554140128,"{'lat': 28.1139576, 'lng': -81.9732866}",28.1139576,-81.9732866
258,327,Hoppers Crossing,30 Elder Rd,4,h,686500.0,S,Ray,2017-04-01,3029,Western Metropolitan,13830,18.4,Wyndham City Council,3.401213171577123,1.1760509554140128,"{'lat': 40.8373379, 'lng': -73.0361233}",40.8373379,-73.0361233
259,328,Hughesdale,2 Arthur St,2,h,1065000.0,S,hockingstuart,2017-04-01,3166,Southern Metropolitan,3145,12.3,Monash City Council,3.466830466830467,0.5768958185683912,"{'lat': 41.3572307, 'lng': -73.4598754}",41.3572307,-73.4598754
260,329,Hughesdale,6A Maroo St,4,h,1355000.0,S,Woodards,2017-04-01,3166,Southern Metropolitan,3145,12.3,Monash City Council,3.466830466830467,1.1537916371367825,"{'lat': -37.890105, 'lng': 145.07886}",-37.890105,145.07886
261,330,Huntingdale,31 Berkeley St,3,h,1145000.0,S,Ray,2017-04-01,3166,Southern Metropolitan,768,12.3,Monash City Council,3.466830466830467,0.8653437278525867,,0.0,0.0
262,331,Ivanhoe,13 Dalveen Rd,2,h,792000.0,S,Nelson,2017-04-01,3079,Eastern Metropolitan,5549,7.8,Banyule City Council,3.1705720192970364,0.6308009998913162,"{'lat': -32.7020813, 'lng': 151.5875462}",-32.7020813,151.5875462
263,332,Ivanhoe,107 Ford St,3,h,1440000.0,SP,Nelson,2017-04-01,3079,Eastern Metropolitan,5549,7.8,Banyule City Council,3.1705720192970364,0.9462014998369744,"{'lat': 45.5355525, 'lng': -73.2697317}",45.5355525,-73.2697317
264,334,Ivanhoe,3/6 Merton St,2,u,660000.0,VB,Miles,2017-04-01,3079,Eastern Metropolitan,5549,7.8,Banyule City Council,3.1705720192970364,0.6308009998913162,"{'lat': -37.775254, 'lng': 145.042972}",-37.775254,145.042972
265,335,Ivanhoe,4 Meryton La,3,h,1977000.0,S,Miles,2017-04-01,3079,Eastern Metropolitan,5549,7.8,Banyule City Council,3.1705720192970364,0.9462014998369744,"{'lat': -37.7613959, 'lng': 145.0486176}",-37.7613959,145.0486176
266,336,Ivanhoe,81 The Boulevard,3,h,1840000.0,SP,Nelson,2017-04-01,3079,Eastern Metropolitan,5549,7.8,Banyule City Council,3.1705720192970364,0.9462014998369744,"{'lat': 43.3137643, 'lng': -73.5970328}",43.3137643,-73.5970328
267,337,Ivanhoe,123 Valentine St,4,h,1275000.0,PI,Haughton,2017-04-01,3079,Eastern Metropolitan,5549,7.8,Banyule City Council,3.1705720192970364,1.2616019997826324,"{'lat': 40.8531497, 'lng': -74.8319108}",40.8531497,-74.8319108
268,338,Ivanhoe East,30 Townsend St,3,h,1781000.0,S,Nelson,2017-04-01,3079,Eastern Metropolitan,1554,7.8,Banyule City Council,3.1705720192970364,0.9462014998369744,"{'lat': 42.3195899, 'lng': -71.0921872}",42.3195899,-71.0921872
269,339,Jacana,42 Hales Cr,3,h,575000.0,S,YPA,2017-04-01,3047,Northern Metropolitan,851,14.0,Hume City Council,3.3864306784660765,0.8858885017421604,"{'lat': -37.6852261, 'lng': 144.9148408}",-37.6852261,144.9148408
270,340,Jacana,14 Landy Rd,3,h,542000.0,S,Barry,2017-04-01,3047,Northern Metropolitan,851,14.0,Hume City Council,3.3864306784660765,0.8858885017421604,"{'lat': 42.3302916, 'lng': -72.6697421}",42.3302916,-72.6697421
271,341,Keilor Downs,18 Wimmera Cr,3,h,569000.0,S,Barry,2017-04-01,3038,Western Metropolitan,3656,15.5,Brimbank City Council,3.304779411764706,0.9077761708755144,"{'lat': -27.879339, 'lng': 153.2810982}",-27.879339,153.2810982
272,342,Keilor East,3 Ash Gr,3,h,950000.0,S,Nelson,2017-04-01,3033,Western Metropolitan,5629,11.7,Brimbank City Council,3.304779411764706,0.9077761708755144,,0.0,0.0
273,343,Keilor East,20 Border Dr,4,h,850000.0,S,Nelson,2017-04-01,3033,Western Metropolitan,5629,11.7,Brimbank City Council,3.304779411764706,1.210368227834019,,0.0,0.0
274,345,Keilor East,165 Sterling Dr,3,h,756000.0,S,Barry,2017-04-01,3033,Western Metropolitan,5629,11.7,Brimbank City Council,3.304779411764706,0.9077761708755144,"{'lat': 34.5501372, 'lng': -87.6833621}",34.5501372,-87.6833621
275,347,Keilor East,42a Wonganella Dr,3,u,680000.0,S,Brad,2017-04-01,3033,Western Metropolitan,5629,11.7,Brimbank City Council,3.304779411764706,0.9077761708755144,"{'lat': -37.7322273, 'lng': 144.8643289}",-37.7322273,144.8643289
276,348,Kensington,14/8 Mawbey St,1,u,360000.0,VB,Edward,2017-04-01,3031,Northern Metropolitan,5263,3.4,Melbourne City Council,2.2992700729927007,0.4349206349206349,"{'lat': 40.5606833, 'lng': -74.2852687}",40.5606833,-74.2852687
277,349,Kensington,202/60 Speakmen St,1,u,325000.0,PI,Edward,2017-04-01,3031,Northern Metropolitan,5263,3.4,Melbourne City Council,2.2992700729927007,0.4349206349206349,"{'lat': -37.7940677, 'lng': 144.916666}",-37.7940677,144.916666
278,350,Kensington,141 Stockmans Wy,4,h,1103000.0,S,Jellis,2017-04-01,3031,Northern Metropolitan,5263,3.4,Melbourne City Council,2.2992700729927007,1.7396825396825395,"{'lat': -37.7925931, 'lng': 144.9187959}",-37.7925931,144.9187959
279,351,Kensington,123 The Crescent,2,h,901000.0,S,Purplebricks,2017-04-01,3031,Northern Metropolitan,5263,3.4,Melbourne City Council,2.2992700729927007,0.8698412698412699,"{'lat': 40.7871428, 'lng': -73.6574297}",40.7871428,-73.6574297
280,353,Kew,4/178 Brougham St,2,u,653000.0,S,Jellis,2017-04-01,3101,Southern Metropolitan,10331,5.4,Boroondara City Council,3.1383502170767006,0.6372775062252144,"{'lat': -37.7969681, 'lng': 145.0323926}",-37.7969681,145.0323926
281,356,Kew,119 Derby St,3,h,2000000.0,S,Noel,2017-04-01,3101,Southern Metropolitan,10331,5.4,Boroondara City Council,3.1383502170767006,0.9559162593378216,"{'lat': 31.986797, 'lng': -97.358763}",31.986797,-97.358763
282,358,Kew,10 Ferguson St,4,h,1610000.0,S,Marshall,2017-04-01,3101,Southern Metropolitan,10331,5.4,Boroondara City Council,3.1383502170767006,1.2745550124504288,,0.0,0.0
283,361,Kew,9 Kellett Gr,4,h,2315000.0,SP,Marshall,2017-04-01,3101,Southern Metropolitan,10331,5.4,Boroondara City Council,3.1383502170767006,1.2745550124504288,,0.0,0.0
284,362,Kew,2 Lalla Ct,3,h,1050000.0,VB,Jellis,2017-04-01,3101,Southern Metropolitan,10331,5.4,Boroondara City Council,3.1383502170767006,0.9559162593378216,"{'lat': 36.076384, 'lng': -78.59295949999999}",36.076384,-78.59295949999999
285,364,Kew,36 Normanby Rd,3,h,2155000.0,SP,Marshall,2017-04-01,3101,Southern Metropolitan,10331,5.4,Boroondara City Council,3.1383502170767006,0.9559162593378216,"{'lat': -37.8035417, 'lng': 145.0547032}",-37.8035417,145.0547032
286,365,Kew,15/152 Princess St,3,u,830000.0,SP,Jellis,2017-04-01,3101,Southern Metropolitan,10331,5.4,Boroondara City Council,3.1383502170767006,0.9559162593378216,"{'lat': 34.2363609, 'lng': -77.9476856}",34.2363609,-77.9476856
287,367,Kew East,6 Meldrum St,4,h,1770000.0,S,Jellis,2017-04-01,3102,Southern Metropolitan,2671,7.3,Boroondara City Council,3.1383502170767006,1.2745550124504288,"{'lat': -35.3353707, 'lng': 149.056358}",-35.3353707,149.056358
288,368,Keysborough,12 Warragamba Ct,3,h,600000.0,PI,Ray,2017-04-01,3173,South-Eastern Metropolitan,8459,25.2,Greater Dandenong City Council,3.1593959731543624,0.9495485926712692,"{'lat': -37.9884371, 'lng': 145.1653299}",-37.9884371,145.1653299
289,374,Lalor,1 Hammersley Ct,3,h,592000.0,S,Iconek,2017-04-01,3075,Northern Metropolitan,8279,16.3,Whittlesea City Council,3.321515298688684,0.903202222547156,"{'lat': 41.6032207, 'lng': -73.087749}",41.6032207,-73.087749
290,377,MacLeod,23 Lookout Ri,4,h,1120000.0,VB,Miles,2017-04-01,3085,Northern Metropolitan,4168,12.7,Banyule City Council,3.1705720192970364,1.2616019997826324,"{'lat': 41.8520303, 'lng': -71.46254189999999}",41.8520303,-71.46254189999999
291,378,MacLeod,2/12 Oban Wy,3,u,710000.0,S,Darren,2017-04-01,3085,Northern Metropolitan,4168,12.7,Banyule City Council,3.1705720192970364,0.9462014998369744,"{'lat': -37.725786, 'lng': 145.078966}",-37.725786,145.078966
292,379,MacLeod,62 Strathallan Rd,3,h,915000.0,S,Ray,2017-04-01,3085,Northern Metropolitan,4168,12.7,Banyule City Council,3.1705720192970364,0.9462014998369744,"{'lat': -37.723682, 'lng': 145.07449}",-37.723682,145.07449
293,381,Malvern,12/9 Ascot St,1,u,360000.0,PI,Sotheby's,2017-04-01,3144,Southern Metropolitan,4675,5.9,Stonnington City Council,2.686226568867156,0.3722694174757281,"{'lat': -37.854809, 'lng': 145.035405}",-37.854809,145.035405
294,382,Malvern,21 Embling Rd,4,h,2400000.0,VB,Marshall,2017-04-01,3144,Southern Metropolitan,4675,5.9,Stonnington City Council,2.686226568867156,1.489077669902913,"{'lat': -37.8527141, 'lng': 145.0325414}",-37.8527141,145.0325414
295,383,Malvern,9/423 Glenferrie Rd,3,h,1350000.0,S,Kay,2017-04-01,3144,Southern Metropolitan,4675,5.9,Stonnington City Council,2.686226568867156,1.1168082524271843,"{'lat': -37.845475, 'lng': 145.030661}",-37.845475,145.030661
296,384,Malvern,6/12 Irving St,1,u,450000.0,S,Jellis,2017-04-01,3144,Southern Metropolitan,4675,5.9,Stonnington City Council,2.686226568867156,0.3722694174757281,,0.0,0.0
297,387,Malvern East,12 Darling Rd,3,h,2000000.0,S,Woodards,2017-04-01,3145,Southern Metropolitan,8801,8.4,Stonnington City Council,2.686226568867156,1.1168082524271843,"{'lat': 40.8441172, 'lng': -73.19462949999999}",40.8441172,-73.19462949999999
298,388,Malvern East,2/37 Darling Rd,3,t,1150000.0,VB,Marshall,2017-04-01,3145,Southern Metropolitan,8801,8.4,Stonnington City Council,2.686226568867156,1.1168082524271843,"{'lat': -37.880434, 'lng': 145.058498}",-37.880434,145.058498
299,389,Maribyrnong,29 Hillsdale Av,3,h,813000.0,S,RT,2017-04-01,3032,Western Metropolitan,4918,4.3,Maribyrnong City Council,2.7422145328719725,1.094006309148265,"{'lat': 40.3193734, 'lng': -73.9898783}",40.3193734,-73.9898783
300,390,Maribyrnong,11/97 Raleigh Rd,2,u,330000.0,S,Raine,2017-04-01,3032,Western Metropolitan,4918,4.3,Maribyrnong City Council,2.7422145328719725,0.7293375394321766,"{'lat': 36.3083987, 'lng': -78.4089247}",36.3083987,-78.4089247
301,391,Maribyrnong,7 Woodruff Av,5,h,1425000.0,SP,Nelson,2017-04-01,3032,Western Metropolitan,4918,4.3,Maribyrnong City Council,2.7422145328719725,1.8233438485804416,"{'lat': 40.652803, 'lng': -73.965571}",40.652803,-73.965571
302,392,McKinnon,209/66 Bent St,3,u,875000.0,PI,Buxton,2017-04-01,3204,Southern Metropolitan,2397,11.4,Glen Eira City Council,2.926839642705232,1.02499636680715,"{'lat': -37.9116684, 'lng': 145.0390668}",-37.9116684,145.0390668
303,393,McKinnon,5 Fitzroy St,2,h,1265000.0,S,Buxton,2017-04-01,3204,Southern Metropolitan,2397,11.4,Glen Eira City Council,2.926839642705232,0.6833309112047667,"{'lat': -36.3581629, 'lng': 145.372045}",-36.3581629,145.372045
304,394,McKinnon,48 Lees St,3,h,1200000.0,SP,Buxton,2017-04-01,3204,Southern Metropolitan,2397,11.4,Glen Eira City Council,2.926839642705232,1.02499636680715,,0.0,0.0
305,395,Meadow Heights,14 Ironbark Ct,3,h,520000.0,S,Harcourts,2017-04-01,3048,Northern Metropolitan,4704,17.4,Hume City Council,3.3864306784660765,0.8858885017421604,"{'lat': -36.7804287, 'lng': 144.3067146}",-36.7804287,144.3067146
306,396,Melbourne,66/538 Little Lonsdale St,2,u,605000.0,S,McGrath,2017-04-01,3000,Northern Metropolitan,17496,0.0,Melbourne City Council,2.2992700729927007,0.8698412698412699,"{'lat': -37.8136401, 'lng': 144.9532401}",-37.8136401,144.9532401
307,397,Melbourne,814/70 Queens Rd,2,u,649000.0,PI,hockingstuart,2017-04-01,3000,Northern Metropolitan,17496,0.0,Melbourne City Council,2.2992700729927007,0.8698412698412699,"{'lat': 35.2121227, 'lng': -80.82701809999999}",35.2121227,-80.82701809999999
308,398,Melbourne,13/30 Russell St,1,u,440000.0,SP,Harcourts,2017-04-01,3000,Northern Metropolitan,17496,0.0,Melbourne City Council,2.2992700729927007,0.4349206349206349,"{'lat': 42.140994, 'lng': -72.56482369999999}",42.140994,-72.56482369999999
309,399,Melton,19 Joan St,3,h,431000.0,S,Raine,2017-04-01,3337,Western Victoria,3600,31.7,Melton City Council,3.460144927536232,0.8670157068062827,"{'lat': 42.12266109999999, 'lng': -72.4765041}",42.12266109999999,-72.4765041
310,400,Mentone,13 Coolabah St,4,h,1300000.0,S,Buxton,2017-04-01,3194,South-Eastern Metropolitan,6162,20.0,Kingston City Council,3.1071604938271604,1.287349014621742,"{'lat': -37.981936, 'lng': 145.084506}",-37.981936,145.084506
311,401,Mentone,5/30 Riviera St,1,u,337000.0,S,hockingstuart,2017-04-01,3194,South-Eastern Metropolitan,6162,20.0,Kingston City Council,3.1071604938271604,0.3218372536554355,"{'lat': 42.9221476, 'lng': -89.40770289999999}",42.9221476,-89.40770289999999
312,403,Mernda,5 Vasari Gdns,4,h,525500.0,S,Harcourts,2017-04-01,3754,Northern Metropolitan,5812,25.9,Whittlesea City Council,3.321515298688684,1.2042696300628748,"{'lat': -37.6063297, 'lng': 145.0876968}",-37.6063297,145.0876968
313,404,Middle Park,19/109 Nimmo St,2,u,800000.0,S,hockingstuart,2017-04-01,3206,Southern Metropolitan,2019,3.0,Port Phillip City Council,2.281177381874516,0.8767402376910016,"{'lat': -37.8524661, 'lng': 144.9606888}",-37.8524661,144.9606888
314,405,Mill Park,1/12 Buckmaster Dr,3,h,425000.0,S,Love,2017-04-01,3082,Northern Metropolitan,10529,17.9,Whittlesea City Council,3.321515298688684,0.903202222547156,"{'lat': 42.4128877, 'lng': -71.43367769999999}",42.4128877,-71.43367769999999
315,406,Mill Park,33 Buckmaster Dr,3,h,595500.0,S,Harcourts,2017-04-01,3082,Northern Metropolitan,10529,17.9,Whittlesea City Council,3.321515298688684,0.903202222547156,"{'lat': 42.4138332, 'lng': -71.4341943}",42.4138332,-71.4341943
316,407,Mill Park,6 Hinkler Dr,3,h,660000.0,S,Nelson,2017-04-01,3082,Northern Metropolitan,10529,17.9,Whittlesea City Council,3.321515298688684,0.903202222547156,"{'lat': -37.6616062, 'lng': 145.0618492}",-37.6616062,145.0618492
317,409,Mitcham,12 Milne St,3,h,1300000.0,SP,Noel,2017-04-01,3132,Eastern Metropolitan,6871,17.2,Whitehorse City Council,3.3477272727272727,0.8961303462321792,"{'lat': 43.8698924, 'lng': -78.93021639999999}",43.8698924,-78.93021639999999
318,410,Montmorency,16 Davey Rd,3,h,820000.0,SP,Fletchers,2017-04-01,3094,Eastern Metropolitan,3891,16.2,Banyule City Council,3.1705720192970364,0.9462014998369744,"{'lat': 40.8211823, 'lng': -74.2698295}",40.8211823,-74.2698295
319,411,Montmorency,373 Main Rd,3,h,725000.0,S,hockingstuart/hockingstuart,2017-04-01,3094,Eastern Metropolitan,3891,16.2,Banyule City Council,3.1705720192970364,0.9462014998369744,,0.0,0.0
320,412,Moonee Ponds,67 Bowen St,2,h,1180000.0,S,Nelson,2017-04-01,3039,Western Metropolitan,6232,6.2,Moonee Valley City Council,3.0032362459546924,0.665948275862069,"{'lat': 44.0124327, 'lng': -88.52765}",44.0124327,-88.52765
321,413,Moonee Ponds,1 Lawson St,2,h,910000.0,S,Brad,2017-04-01,3039,Western Metropolitan,6232,6.2,Moonee Valley City Council,3.0032362459546924,0.665948275862069,,0.0,0.0
322,414,Moonee Ponds,33 Lennox St,3,h,887500.0,S,Rendina,2017-04-01,3039,Western Metropolitan,6232,6.2,Moonee Valley City Council,3.0032362459546924,0.9989224137931036,"{'lat': 40.3750155, 'lng': -74.005522}",40.3750155,-74.005522
323,415,Moonee Ponds,6 Lethbridge St,3,h,1143000.0,S,Brad,2017-04-01,3039,Western Metropolitan,6232,6.2,Moonee Valley City Council,3.0032362459546924,0.9989224137931036,"{'lat': -35.4626606, 'lng': 149.1041534}",-35.4626606,149.1041534
324,417,Moonee Ponds,22 Scotia St,3,h,1117500.0,S,Grantham,2017-04-01,3039,Western Metropolitan,6232,6.2,Moonee Valley City Council,3.0032362459546924,0.9989224137931036,"{'lat': -37.7687478, 'lng': 144.9057378}",-37.7687478,144.9057378
325,418,Moonee Ponds,51 Wordsworth St,3,h,1330000.0,S,Jellis,2017-04-01,3039,Western Metropolitan,6232,6.2,Moonee Valley City Council,3.0032362459546924,0.9989224137931036,"{'lat': 43.6865951, 'lng': -70.25450520000001}",43.6865951,-70.25450520000001
326,419,Moorabbin,14 Gwenda Av,2,h,800000.0,S,Ray,2017-04-01,3189,Southern Metropolitan,2555,14.3,Kingston City Council,3.1071604938271604,0.643674507310871,"{'lat': -37.82123560000001, 'lng': 145.0695596}",-37.82123560000001,145.0695596
327,420,Moorabbin,52 Marrbridge Rd,5,h,1410000.0,S,Woodards,2017-04-01,3189,Southern Metropolitan,2555,14.3,Kingston City Council,3.1071604938271604,1.6091862682771774,"{'lat': -37.9374078, 'lng': 145.0602556}",-37.9374078,145.0602556
328,421,Moorabbin,2/1015 Nepean Hwy,1,t,457500.0,S,Buxton,2017-04-01,3189,Southern Metropolitan,2555,14.3,Kingston City Council,3.1071604938271604,0.3218372536554355,"{'lat': -37.9376008, 'lng': 145.0384252}",-37.9376008,145.0384252
329,422,Mooroolbark,5 Chaucer St,3,h,778000.0,S,Hoskins,2017-04-01,3138,Eastern Victoria,8280,26.5,Yarra Ranges Shire Council,3.4971428571428573,0.8578431372549019,,0.0,0.0
330,423,Mordialloc,2/144 Chute St,3,t,822000.0,S,Hodges,2017-04-01,3195,South-Eastern Metropolitan,3650,21.5,Kingston City Council,3.1071604938271604,0.9655117609663064,"{'lat': -37.9967162, 'lng': 145.0947575}",-37.9967162,145.0947575
